Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
30,5000,6,er,discrete,19,Standard PC,0.3018867924528302,1.0,0.17777777777777778,74.0,991,553,118,553,438,0.13113141059875488,0.12248349189758301,0.008647918701171875
30,5000,6,er,discrete,20,Standard PC,0.3486238532110092,1.0,0.2111111111111111,71.0,1089,638,203,638,451,0.15063095092773438,0.14154839515686035,0.009082555770874023
30,5000,6,er,discrete,21,Standard PC,0.3636363636363636,1.0,0.2222222222222222,70.0,1158,715,280,715,443,0.16258907318115234,0.153822660446167,0.008766412734985352
30,5000,6,er,discrete,22,Standard PC,0.3177570093457944,1.0,0.18888888888888888,73.0,1051,616,181,616,435,0.14815926551818848,0.1392078399658203,0.008951425552368164
30,5000,6,er,discrete,23,Standard PC,0.2857142857142857,1.0,0.16666666666666666,75.0,984,544,109,544,440,0.12462067604064941,0.11589384078979492,0.008726835250854492
30,5000,6,er,discrete,24,Standard PC,0.3177570093457944,1.0,0.18888888888888888,73.0,1140,694,259,694,446,0.16011834144592285,0.15118932723999023,0.008929014205932617
30,5000,6,er,discrete,25,Standard PC,0.2857142857142857,1.0,0.16666666666666666,75.0,1068,627,192,627,441,0.15667009353637695,0.1471726894378662,0.009497404098510742
30,5000,6,er,discrete,26,Standard PC,0.21568627450980393,0.9166666666666666,0.12222222222222222,80.0,1010,570,135,570,440,0.13512873649597168,0.1265108585357666,0.008617877960205078
30,5000,6,er,discrete,27,Standard PC,0.33333333333333337,1.0,0.2,72.0,1062,617,182,617,445,0.14295315742492676,0.13396310806274414,0.008990049362182617
30,5000,6,er,discrete,28,Standard PC,0.33333333333333337,1.0,0.2,72.0,1007,565,130,565,442,0.13673901557922363,0.12781596183776855,0.008923053741455078
30,5000,6,er,discrete,29,Standard PC,0.33333333333333337,1.0,0.2,72.0,1104,659,224,659,445,0.15038323402404785,0.1411592960357666,0.00922393798828125
30,5000,6,sf,discrete,0,Standard PC,0.35555555555555557,0.9411764705882353,0.2191780821917808,58.0,936,498,63,498,438,0.11746835708618164,0.10885787010192871,0.00861048698425293
30,5000,6,sf,discrete,1,Standard PC,0.30434782608695654,1.0,0.1794871794871795,64.0,913,476,41,476,437,0.1149144172668457,0.10631871223449707,0.008595705032348633
30,5000,6,sf,discrete,2,Standard PC,0.3058823529411765,0.9285714285714286,0.18309859154929578,59.0,941,502,67,502,439,0.11784672737121582,0.10909509658813477,0.008751630783081055
30,5000,6,sf,discrete,3,Standard PC,0.3488372093023256,1.0,0.2112676056338028,56.0,912,477,42,477,435,0.10852646827697754,0.10031843185424805,0.008208036422729492
30,5000,6,sf,discrete,4,Standard PC,0.27499999999999997,1.0,0.15942028985507245,58.0,922,482,47,482,440,0.1187283992767334,0.11004757881164551,0.00868082046508789
30,5000,6,sf,discrete,5,Standard PC,0.26966292134831454,0.9230769230769231,0.15789473684210525,65.0,920,485,50,485,435,0.06387162208557129,0.05904221534729004,0.00482940673828125
30,5000,6,sf,discrete,6,Standard PC,0.22471910112359553,1.0,0.12658227848101267,69.0,898,463,28,463,435,0.10544061660766602,0.09752583503723145,0.00791478157043457
